job_size,perc_jobs_lte
760,99.17810776085994
761,99.17810776085994
762,99.17810776085994
763,99.17810776085994
764,99.17810776085994
765,99.17810776085994
766,99.17810776085994
767,99.17810776085994
768,99.17810776085994
769,99.17810776085994
770,99.17810776085994
771,99.17810776085994
772,99.17810776085994
773,99.17810776085994
774,99.17810776085994
775,99.17810776085994
776,99.17810776085994
777,99.17810776085994
778,99.17810776085994
779,99.17810776085994
780,99.17810776085994
781,99.17810776085994
782,99.17810776085994
783,99.17810776085994
784,99.17810776085994
785,99.17810776085994
786,99.17810776085994
787,99.17810776085994
788,99.17810776085994
789,99.17810776085994
790,99.17810776085994
791,99.17810776085994
792,99.17810776085994
793,99.17810776085994
794,99.17810776085994
795,99.17810776085994
796,99.17810776085994
797,99.17810776085994
798,99.17810776085994
799,99.17810776085994
800,99.45852733280238
801,99.45852733280238
802,99.45852733280238
803,99.45852733280238
804,99.45852733280238
805,99.45852733280238
806,99.45852733280238
807,99.45852733280238
808,99.45852733280238
809,99.45852733280238
810,99.45852733280238
811,99.45852733280238
812,99.45852733280238
813,99.45852733280238
814,99.45852733280238
815,99.45852733280238
816,99.45852733280238
817,99.45852733280238
818,99.45852733280238
819,99.45852733280238
820,99.45852733280238
821,99.45852733280238
822,99.45852733280238
823,99.45852733280238
824,99.45852733280238
825,99.45852733280238
826,99.45852733280238
827,99.45852733280238
828,99.45852733280238
829,99.45852733280238
830,99.45852733280238
831,99.45852733280238
832,99.45852733280238
833,99.45852733280238
834,99.45852733280238
835,99.45852733280238
836,99.45852733280238
837,99.45852733280238
838,99.45852733280238
839,99.45852733280238
840,99.45852733280238
841,99.45852733280238
842,99.45852733280238
843,99.45852733280238
844,99.45852733280238
845,99.45852733280238
846,99.45852733280238
847,99.45852733280238
848,99.45852733280238
849,99.45852733280238
850,99.45852733280238
851,99.45852733280238
852,99.45852733280238
853,99.45852733280238
854,99.45852733280238
855,99.45852733280238
856,99.45852733280238
857,99.45852733280238
858,99.45852733280238
859,99.45852733280238
860,99.45852733280238
861,99.45852733280238
862,99.45852733280238
863,99.45852733280238
864,99.45852733280238
865,99.45852733280238
